X,Y,Z
196.173,197.023,-0.675
196.671,196.639,-0.675
196.457,196.384,-0.675
-196.671,196.639,-0.675
-196.173,197.023,-0.675
-195.985,196.908,-0.675
-195.765,196.465,-0.675
-195.462,195.876,-0.675
-195.183,194.639,-0.675
-195.499,-196.215,-0.675
-195.752,-195.953,-0.675
-195.945,-195.633,-0.675
-196.022,-195.296,-0.675
-195.967,-194.914,-0.675
-195.825,-194.454,-0.675
-195.218,-194.322,-0.675
195.937,-194.804,-0.675
196.019,-195.204,-0.675
195.977,-195.548,-0.675
195.809,-195.874,-0.675
195.569,-196.158,-0.675
195.272,-196.335,-0.675
195.183,-196.361,-0.675
195.462,195.876,-0.675
195.765,196.465,-0.675
195.985,196.908,-0.675
196.173,197.023,-0.675
195.975,196.537,-0.873
196.472,196.154,-0.873
196.656,195.899,-0.873
-196.472,196.154,-0.873
-195.975,196.537,-0.873
-195.788,196.418,-0.873
-195.568,195.974,-0.873
-195.265,195.384,-0.873
-194.985,194.779,-0.873
-195.301,-196.075,-0.873
-195.554,-195.814,-0.873
-195.746,-195.494,-0.873
-195.823,-195.157,-0.873
-195.767,-194.775,-0.873
-195.625,-194.315,-0.873
-195.418,-194.183,-0.873
195.737,-194.666,-0.873
195.820,-195.065,-0.873
195.779,-195.410,-0.873
195.611,-195.735,-0.873
195.371,-196.018,-0.873
195.074,-196.195,-0.873
194.985,-196.221,-0.873
195.265,195.384,-0.873
195.568,195.974,-0.873
195.788,196.418,-0.873
195.975,196.537,-0.873
196.272,195.668,-1.071
196.855,195.412,-1.071
-196.272,195.668,-1.071
-195.778,196.049,-1.071
-195.591,195.928,-1.071
-195.371,195.482,-1.071
-195.068,194.891,-1.071
-194.787,193.919,-1.071
-195.103,-195.936,-1.071
-195.356,-195.675,-1.071
-195.547,-195.356,-1.071
-195.623,-195.019,-1.071
-195.568,-194.637,-1.071
-195.425,-194.176,-1.071
-194.618,-194.044,-1.071
195.537,-194.527,-1.071
195.621,-194.927,-1.071
195.580,-195.271,-1.071
195.412,-195.596,-1.071
195.173,-195.879,-1.071
194.876,-196.055,-1.071
194.787,-196.081,-1.071
195.068,194.891,-1.071
195.371,195.482,-1.071
195.591,195.928,-1.071
195.778,196.049,-1.071
196.272,195.668,-1.071
196.073,195.181,-1.270
196.947,194.925,-1.270
-196.073,195.181,-1.270
-195.580,195.561,-1.270
-195.394,195.437,-1.270
-195.174,194.989,-1.270
-194.872,194.396,-1.270
-194.588,193.059,-1.270
-194.905,-195.796,-1.270
-195.158,-195.537,-1.270
-195.349,-195.217,-1.270
-195.424,-194.880,-1.270
-195.368,-194.498,-1.270
-195.225,-194.038,-1.270
-194.818,-193.905,-1.270
195.337,-194.389,-1.270
195.421,-194.789,-1.270
195.381,-195.133,-1.270
195.214,-195.457,-1.270
194.975,-195.739,-1.270
194.678,-195.915,-1.270
194.588,-195.941,-1.270
194.872,194.396,-1.270
195.174,194.989,-1.270
195.394,195.437,-1.270
195.580,195.561,-1.270
196.073,195.181,-1.270
195.873,194.693,-1.468
196.748,194.437,-1.468
-195.873,194.693,-1.468
-195.383,195.071,-1.468
-195.197,194.945,-1.468
-194.977,194.495,-1.468
-194.675,193.901,-1.468
-194.390,193.199,-1.468
-194.707,-195.657,-1.468
-194.959,-195.398,-1.468
-195.150,-195.079,-1.468
-195.225,-194.742,-1.468
-195.168,-194.360,-1.468
-195.025,-193.899,-1.468
-194.018,-193.767,-1.468
195.138,-194.250,-1.468
195.222,-194.650,-1.468
195.182,-194.994,-1.468
195.016,-195.319,-1.468
194.777,-195.600,-1.468
194.480,-195.775,-1.468
194.390,-195.801,-1.468
194.675,193.901,-1.468
194.977,194.495,-1.468
195.197,194.945,-1.468
195.383,195.071,-1.468
195.873,194.693,-1.468
195.674,194.204,-1.666
196.549,193.947,-1.666
-195.674,194.204,-1.666
-195.185,194.580,-1.666
-195.000,194.452,-1.666
-194.780,194.000,-1.666
-194.478,193.405,-1.666
-194.192,192.339,-1.666
-194.509,-195.517,-1.666
-194.761,-195.259,-1.666
-194.951,-194.940,-1.666
-195.026,-194.604,-1.666
-194.969,-194.221,-1.666
-194.825,-193.760,-1.666
-194.218,-193.628,-1.666
194.938,-194.112,-1.666
195.022,-194.512,-1.666
194.983,-194.856,-1.666
194.818,-195.180,-1.666
194.579,-195.461,-1.666
194.281,-195.635,-1.666
194.192,-195.661,-1.666
194.478,193.405,-1.666
194.780,194.000,-1.666
195.000,194.452,-1.666
195.185,194.580,-1.666
195.674,194.204,-1.666
195.475,193.714,-1.864
196.351,193.457,-1.864
-195.475,193.714,-1.864
-194.987,194.089,-1.864
-194.803,193.958,-1.864
-194.583,193.504,-1.864
-194.281,192.908,-1.864
-193.994,191.479,-1.864
-194.311,-195.377,-1.864
-194.563,-195.120,-1.864
-194.753,-194.802,-1.864
-194.826,-194.465,-1.864
-194.769,-194.083,-1.864
-194.625,-193.621,-1.864
-194.418,-193.489,-1.864
194.738,-193.973,-1.864
194.823,-194.374,-1.864
194.785,-194.718,-1.864
194.619,-195.041,-1.864
194.381,-195.321,-1.864
194.083,-195.495,-1.864
193.994,-195.521,-1.864
194.281,192.908,-1.864
194.583,193.504,-1.864
194.803,193.958,-1.864
194.987,194.089,-1.864
195.475,193.714,-1.864
195.275,193.223,-2.063
196.152,192.965,-2.063
-195.275,193.223,-2.063
-194.790,193.596,-2.063
-194.606,193.463,-2.063
-194.386,193.007,-2.063
-194.084,192.410,-2.063
-193.795,191.619,-2.063
-194.113,-195.238,-2.063
-194.365,-194.981,-2.063
-194.554,-194.663,-2.063
-194.627,-194.327,-2.063
-194.569,-193.944,-2.063
-194.426,-193.483,-2.063
-193.618,-193.350,-2.063
194.538,-193.834,-2.063
194.624,-194.235,-2.063
194.586,-194.579,-2.063
194.421,-194.902,-2.063
194.183,-195.182,-2.063
193.885,-195.355,-2.063
193.795,-195.381,-2.063
194.084,192.410,-2.063
194.386,193.007,-2.063
194.606,193.463,-2.063
194.790,193.596,-2.063
195.275,193.223,-2.063
195.076,192.731,-2.261
195.953,192.473,-2.261
-195.076,192.731,-2.261
-194.592,193.103,-2.261
-194.409,192.966,-2.261
-194.189,192.509,-2.261
-193.887,191.910,-2.261
-193.597,190.759,-2.261
-193.915,-195.098,-2.261
-194.167,-194.842,-2.261
-194.355,-194.525,-2.261
-194.428,-194.189,-2.261
-194.370,-193.806,-2.261
-194.226,-193.344,-2.261
-193.818,-193.211,-2.261
194.339,-193.696,-2.261
194.424,-194.097,-2.261
194.387,-194.441,-2.261
194.223,-194.764,-2.261
193.984,-195.043,-2.261
193.687,-195.215,-2.261
193.597,-195.241,-2.261
193.887,191.910,-2.261
194.189,192.509,-2.261
194.409,192.966,-2.261
194.592,193.103,-2.261
195.076,192.731,-2.261
194.876,192.238,-2.459
195.755,191.980,-2.459
-194.876,192.238,-2.459
-194.395,192.608,-2.459
-194.212,192.469,-2.459
-193.992,192.010,-2.459
-193.691,191.410,-2.459
-193.399,189.899,-2.459
-193.717,-194.959,-2.459
-193.969,-194.703,-2.459
-194.157,-194.386,-2.459
-194.229,-194.050,-2.459
-194.170,-193.667,-2.459
-194.026,-193.205,-2.459
-193.018,-193.073,-2.459
194.139,-193.557,-2.459
194.225,-193.958,-2.459
194.188,-194.303,-2.459
194.024,-194.625,-2.459
193.786,-194.903,-2.459
193.489,-195.075,-2.459
193.399,-195.101,-2.459
193.691,191.410,-2.459
193.992,192.010,-2.459
194.212,192.469,-2.459
194.395,192.608,-2.459
194.876,192.238,-2.459
194.677,191.744,-2.657
195.556,191.485,-2.657
-194.677,191.744,-2.657
-194.197,192.112,-2.657
-194.015,191.971,-2.657
-193.795,191.510,-2.657
-193.494,190.909,-2.657
-193.201,190.039,-2.657
-193.519,-194.819,-2.657
-193.770,-194.564,-2.657
-193.958,-194.248,-2.657
-194.030,-193.912,-2.657
-193.970,-193.529,-2.657
-193.826,-193.066,-2.657
-193.218,-192.934,-2.657
193.939,-193.419,-2.657
194.026,-193.820,-2.657
193.989,-194.164,-2.657
193.826,-194.486,-2.657
193.588,-194.764,-2.657
193.291,-194.935,-2.657
193.201,-194.961,-2.657
193.494,190.909,-2.657
193.795,191.510,-2.657
194.015,191.971,-2.657
194.197,192.112,-2.657
194.677,191.744,-2.657
194.478,191.249,-2.855
195.357,190.990,-2.855
-194.478,191.249,-2.855
-194.000,191.616,-2.855
-193.818,191.472,-2.855
-193.598,191.009,-2.855
-193.297,190.406,-2.855
-193.002,189.179,-2.855
-193.321,-194.680,-2.855
-193.572,-194.425,-2.855
-193.759,-194.110,-2.855
-193.830,-193.774,-2.855
-193.771,-193.390,-2.855
-193.626,-192.928,-2.855
-193.418,-192.795,-2.855
193.739,-193.280,-2.855
193.826,-193.682,-2.855
193.791,-194.026,-2.855
193.628,-194.347,-2.855
193.390,-194.624,-2.855
193.092,-194.795,-2.855
193.002,-194.821,-2.855
193.297,190.406,-2.855
193.598,191.009,-2.855
193.818,191.472,-2.855
194.000,191.616,-2.855
194.478,191.249,-2.855
194.278,190.753,-3.054
195.158,190.493,-3.054
-194.278,190.753,-3.054
-193.802,191.118,-3.054
-193.621,190.971,-3.054
-193.401,190.507,-3.054
-193.100,189.903,-3.054
-192.804,188.319,-3.054
-193.123,-194.540,-3.054
-193.374,-194.286,-3.054
-193.561,-193.971,-3.054
-193.631,-193.635,-3.054
-193.571,-193.252,-3.054
-193.426,-192.789,-3.054
-192.618,-192.656,-3.054
193.540,-193.142,-3.054
193.627,-193.543,-3.054
193.592,-193.887,-3.054
193.430,-194.209,-3.054
193.192,-194.485,-3.054
192.894,-194.656,-3.054
192.804,-194.681,-3.054
193.100,189.903,-3.054
193.401,190.507,-3.054
193.621,190.971,-3.054
193.802,191.118,-3.054
194.278,190.753,-3.054
194.079,190.256,-3.252
194.960,189.995,-3.252
-194.079,190.256,-3.252
-193.604,190.619,-3.252
-193.424,190.470,-3.252
-193.204,190.004,-3.252
-192.904,189.399,-3.252
-192.606,188.459,-3.252
-192.925,-194.401,-3.252
-193.176,-194.147,-3.252
-193.362,-193.833,-3.252
-193.432,-193.497,-3.252
-193.371,-193.113,-3.252
-193.226,-192.650,-3.252
-192.818,-192.517,-3.252
193.340,-193.003,-3.252
193.428,-193.405,-3.252
193.393,-193.749,-3.252
193.231,-194.070,-3.252
192.994,-194.346,-3.252
192.696,-194.516,-3.252
192.606,-194.541,-3.252
192.904,189.399,-3.252
193.204,190.004,-3.252
193.424,190.470,-3.252
193.604,190.619,-3.252
194.079,190.256,-3.252
193.879,189.758,-3.450
194.761,189.497,-3.450
-193.879,189.758,-3.450
-193.407,190.119,-3.450
-193.227,189.967,-3.450
-193.007,189.500,-3.450
-192.707,188.893,-3.450
-192.408,187.599,-3.450
-192.727,-194.261,-3.450
-192.978,-194.009,-3.450
-193.163,-193.694,-3.450
-193.233,-193.359,-3.450
-193.172,-192.975,-3.450
-193.026,-192.511,-3.450
-192.018,-192.379,-3.450
193.140,-192.865,-3.450
193.228,-193.267,-3.450
193.194,-193.611,-3.450
193.033,-193.931,-3.450
192.796,-194.206,-3.450
192.498,-194.376,-3.450
192.408,-194.401,-3.450
192.707,188.893,-3.450
193.007,189.500,-3.450
193.227,189.967,-3.450
193.407,190.119,-3.450
193.879,189.758,-3.450
193.680,189.259,-3.648
194.562,188.997,-3.648
-193.680,189.259,-3.648
-193.209,189.618,-3.648
-193.030,189.464,-3.648
-192.810,188.994,-3.648
-192.510,188.386,-3.648
-192.210,187.836,-3.648
-192.529,-194.122,-3.648
-192.779,-193.870,-3.648
-192.965,-193.556,-3.648
-193.033,-193.220,-3.648
-192.972,-192.836,-3.648
-192.826,-192.373,-3.648
-192.218,-192.240,-3.648
192.940,-192.726,-3.648
193.029,-193.128,-3.648
192.995,-193.472,-3.648
192.835,-193.792,-3.648
192.598,-194.067,-3.648
192.300,-194.236,-3.648
192.210,-194.261,-3.648
192.510,188.386,-3.648
192.810,188.994,-3.648
193.030,189.464,-3.648
193.209,189.618,-3.648
193.680,189.259,-3.648
193.481,188.758,-3.847
194.364,188.496,-3.847
-193.481,188.758,-3.847
-193.012,189.116,-3.847
-192.833,188.959,-3.847
-192.613,188.488,-3.847
-192.313,187.879,-3.847
-192.011,187.324,-3.847
-192.331,-193.982,-3.847
-192.581,-193.731,-3.847
-192.766,-193.417,-3.847
-192.834,-193.082,-3.847
-192.772,-192.698,-3.847
-192.626,-192.234,-3.847
-192.418,-192.101,-3.847
192.741,-192.587,-3.847
192.830,-192.990,-3.847
192.797,-193.334,-3.847
192.637,-193.653,-3.847
192.400,-193.928,-3.847
192.102,-194.096,-3.847
192.011,-194.121,-3.847
192.313,187.879,-3.847
192.613,188.488,-3.847
192.833,188.959,-3.847
193.012,189.116,-3.847
193.481,188.758,-3.847
193.281,188.257,-4.045
194.165,187.994,-4.045
-193.281,188.257,-4.045
-192.814,188.613,-4.045
-192.636,188.453,-4.045
-192.416,187.980,-4.045
-192.117,187.370,-4.045
-191.813,186.811,-4.045
-192.133,-193.843,-4.045
-192.383,-193.592,-4.045
-192.567,-193.279,-4.045
-192.635,-192.944,-4.045
-192.573,-192.559,-4.045
-192.426,-192.095,-4.045
-191.618,-191.962,-4.045
192.541,-192.449,-4.045
192.630,-192.851,-4.045
192.598,-193.195,-4.045
192.438,-193.515,-4.045
192.202,-193.788,-4.045
191.903,-193.956,-4.045
191.813,-193.981,-4.045
192.117,187.370,-4.045
192.416,187.980,-4.045
192.636,188.453,-4.045
192.814,188.613,-4.045
193.281,188.257,-4.045
193.082,187.755,-4.243
193.966,187.491,-4.243
-193.082,187.755,-4.243
-192.617,188.109,-4.243
-192.439,187.947,-4.243
-192.219,187.472,-4.243
-191.920,186.860,-4.243
-191.615,186.297,-4.243
-191.935,-193.703,-4.243
-192.185,-193.453,-4.243
-192.369,-193.140,-4.243
-192.436,-192.805,-4.243
-192.373,-192.421,-4.243
-192.226,-191.956,-4.243
-191.818,-191.823,-4.243
192.341,-192.310,-4.243
192.431,-192.713,-4.243
192.399,-193.057,-4.243
192.240,-193.376,-4.243
192.004,-193.649,-4.243
191.705,-193.816,-4.243
191.615,-193.841,-4.243
191.920,186.860,-4.243
192.219,187.472,-4.243
192.439,187.947,-4.243
192.617,188.109,-4.243
193.082,187.755,-4.243
192.882,187.251,-4.441
193.767,186.987,-4.441
-192.882,187.251,-4.441
-192.419,187.603,-4.441
-192.242,187.439,-4.441
-192.022,186.962,-4.441
-191.723,186.349,-4.441
-191.417,185.782,-4.441
-191.736,-193.564,-4.441
-191.987,-193.314,-4.441
-192.170,-193.002,-4.441
-192.237,-192.667,-4.441
-192.173,-192.282,-4.441
-192.026,-191.818,-4.441
-191.018,-191.684,-4.441
192.141,-192.172,-4.441
192.231,-192.575,-4.441
192.200,-192.919,-4.441
192.042,-193.237,-4.441
191.806,-193.509,-4.441
191.507,-193.676,-4.441
191.417,-193.700,-4.441
191.723,186.349,-4.441
192.022,186.962,-4.441
192.242,187.439,-4.441
192.419,187.603,-4.441
192.882,187.251,-4.441
192.683,186.747,-4.640
193.569,186.482,-4.640
-192.683,186.747,-4.640
-192.222,187.097,-4.640
-192.045,186.930,-4.640
-191.826,186.451,-4.640
-191.526,185.837,-4.640
-191.219,185.266,-4.640
-191.538,-193.424,-4.640
-191.789,-193.175,-4.640
-191.972,-192.863,-4.640
-192.037,-192.528,-4.640
-191.974,-192.144,-4.640
-191.826,-191.679,-4.640
-191.218,-191.546,-4.640
191.942,-192.033,-4.640
192.032,-192.436,-4.640
192.001,-192.780,-4.640
191.843,-193.098,-4.640
191.608,-193.370,-4.640
191.309,-193.536,-4.640
191.218,-193.560,-4.640
191.526,185.837,-4.640
191.826,186.451,-4.640
192.045,186.930,-4.640
192.222,187.097,-4.640
192.683,186.747,-4.640
192.484,186.241,-4.838
193.370,185.976,-4.838
-192.484,186.241,-4.838
-192.024,186.590,-4.838
-191.848,186.419,-4.838
-191.629,185.939,-4.838
-191.330,185.324,-4.838
-191.020,184.749,-4.838
-191.340,-193.284,-4.838
-191.590,-193.036,-4.838
-191.773,-192.725,-4.838
-191.838,-192.390,-4.838
-191.774,-192.005,-4.838
-191.626,-191.540,-4.838
-191.418,-191.407,-4.838
191.742,-191.895,-4.838
191.833,-192.298,-4.838
191.803,-192.642,-4.838
191.645,-192.960,-4.838
191.410,-193.231,-4.838
191.111,-193.396,-4.838
191.020,-193.420,-4.838
191.330,185.324,-4.838
191.629,185.939,-4.838
191.848,186.419,-4.838
192.024,186.590,-4.838
192.484,186.241,-4.838
192.284,185.734,-5.036
193.171,185.469,-5.036
-192.284,185.734,-5.036
-191.827,186.081,-5.036
-191.651,185.908,-5.036
-191.432,185.426,-5.036
-191.133,184.810,-5.036
-190.822,184.230,-5.036
-191.142,-193.145,-5.036
-191.392,-192.897,-5.036
-191.574,-192.587,-5.036
-191.639,-192.252,-5.036
-191.574,-191.867,-5.036
-191.426,-191.401,-5.036
-190.618,-191.268,-5.036
191.542,-191.756,-5.036
191.633,-192.160,-5.036
191.604,-192.503,-5.036
191.447,-192.821,-5.036
191.212,-193.091,-5.036
190.913,-193.256,-5.036
190.822,-193.280,-5.036
191.133,184.810,-5.036
191.432,185.426,-5.036
191.651,185.908,-5.036
191.827,186.081,-5.036
192.284,185.734,-5.036
192.085,185.226,-5.234
192.973,184.960,-5.234
-192.085,185.226,-5.234
-191.629,185.571,-5.234
-191.454,185.396,-5.234
-191.235,184.912,-5.234
-190.936,184.294,-5.234
-190.624,183.710,-5.234
-190.944,-193.005,-5.234
-191.194,-192.758,-5.234
-191.376,-192.448,-5.234
-191.440,-192.113,-5.234
-191.375,-191.728,-5.234
-191.226,-191.263,-5.234
-190.818,-191.129,-5.234
191.342,-191.617,-5.234
191.434,-192.021,-5.234
191.405,-192.365,-5.234
191.249,-192.682,-5.234
191.014,-192.952,-5.234
190.714,-193.116,-5.234
190.624,-193.140,-5.234
190.936,184.294,-5.234
191.235,184.912,-5.234
191.454,185.396,-5.234
191.629,185.571,-5.234
192.085,185.226,-5.234
191.885,184.717,-5.433
192.774,184.451,-5.433
-191.885,184.717,-5.433
-191.432,185.060,-5.433
-191.257,184.882,-5.433
-191.038,184.397,-5.433
-190.740,183.778,-5.433
-190.426,183.190,-5.433
-190.746,-192.866,-5.433
-190.996,-192.619,-5.433
-191.177,-192.310,-5.433
-191.240,-191.975,-5.433
-191.175,-191.590,-5.433
-191.026,-191.124,-5.433
-190.018,-190.990,-5.433
191.143,-191.479,-5.433
191.235,-191.883,-5.433
191.206,-192.226,-5.433
191.050,-192.543,-5.433
190.816,-192.813,-5.433
190.516,-192.976,-5.433
190.425,-193.000,-5.433
190.740,183.778,-5.433
191.038,184.397,-5.433
191.257,184.882,-5.433
191.432,185.060,-5.433
191.885,184.717,-5.433
191.686,184.207,-5.631
192.575,183.940,-5.631
-191.686,184.207,-5.631
-191.234,184.548,-5.631
-191.060,184.368,-5.631
-190.841,183.881,-5.631
-190.543,183.260,-5.631
-190.227,182.140,-5.631
-190.548,-192.726,-5.631
-190.798,-192.481,-5.631
-190.978,-192.171,-5.631
-191.041,-191.837,-5.631
-190.975,-191.451,-5.631
-190.826,-190.985,-5.631
-190.218,-190.852,-5.631
190.943,-191.340,-5.631
191.035,-191.744,-5.631
191.007,-192.088,-5.631
190.852,-192.405,-5.631
190.618,-192.673,-5.631
190.318,-192.836,-5.631
190.227,-192.860,-5.631
190.543,183.260,-5.631
190.841,183.881,-5.631
191.060,184.368,-5.631
191.234,184.548,-5.631
191.686,184.207,-5.631
191.487,183.696,-5.829
192.376,183.428,-5.829
-191.487,183.696,-5.829
-191.037,184.035,-5.829
-190.863,183.852,-5.829
-190.644,183.363,-5.829
-190.346,182.741,-5.829
-190.029,181.280,-5.829
-190.350,-192.587,-5.829
-190.599,-192.342,-5.829
-190.780,-192.033,-5.829
-190.842,-191.698,-5.829
-190.776,-191.313,-5.829
-190.626,-190.846,-5.829
-190.418,-190.713,-5.829
190.743,-191.202,-5.829
190.836,-191.606,-5.829
190.808,-191.950,-5.829
190.654,-192.266,-5.829
190.420,-192.534,-5.829
190.120,-192.696,-5.829
190.029,-192.720,-5.829
190.346,182.741,-5.829
190.644,183.363,-5.829
190.863,183.852,-5.829
191.037,184.035,-5.829
191.487,183.696,-5.829
191.287,183.183,-6.027
192.178,182.915,-6.027
-191.287,183.183,-6.027
-190.839,183.521,-6.027
-190.666,183.335,-6.027
-190.447,182.845,-6.027
-190.150,182.221,-6.027
-189.831,181.420,-6.027
-190.152,-192.447,-6.027
-190.401,-192.203,-6.027
-190.581,-191.894,-6.027
-190.643,-191.560,-6.027
-190.576,-191.174,-6.027
-190.427,-190.708,-6.027
-189.618,-190.574,-6.027
190.543,-191.063,-6.027
190.637,-191.468,-6.027
190.610,-191.811,-6.027
190.455,-192.127,-6.027
190.222,-192.394,-6.027
189.922,-192.557,-6.027
189.831,-192.580,-6.027
190.150,182.221,-6.027
190.447,182.845,-6.027
190.666,183.335,-6.027
190.839,183.521,-6.027
191.287,183.183,-6.027
191.088,182.670,-6.226
191.979,182.401,-6.226
-191.088,182.670,-6.226
-190.642,183.005,-6.226
-190.469,182.817,-6.226
-190.251,182.325,-6.226
-189.953,181.700,-6.226
-189.632,180.560,-6.226
-189.954,-192.308,-6.226
-190.203,-192.064,-6.226
-190.382,-191.756,-6.226
-190.443,-191.422,-6.226
-190.376,-191.036,-6.226
-190.227,-190.569,-6.226
-189.818,-190.435,-6.226
190.344,-190.925,-6.226
190.437,-191.329,-6.226
190.411,-191.673,-6.226
190.257,-191.988,-6.226
190.023,-192.255,-6.226
189.723,-192.417,-6.226
189.632,-192.440,-6.226
189.953,181.700,-6.226
190.251,182.325,-6.226
190.469,182.817,-6.226
190.642,183.005,-6.226
191.088,182.670,-6.226
190.888,182.155,-6.424
191.780,181.886,-6.424
-190.888,182.155,-6.424
-190.444,182.489,-6.424
-190.272,182.298,-6.424
-190.054,181.804,-6.424
-189.757,181.178,-6.424
-189.434,179.700,-6.424
-189.756,-192.168,-6.424
-190.005,-191.925,-6.424
-190.184,-191.617,-6.424
-190.244,-191.283,-6.424
-190.177,-190.897,-6.424
-190.027,-190.430,-6.424
-189.018,-190.296,-6.424
190.144,-190.786,-6.424
190.238,-191.191,-6.424
190.212,-191.534,-6.424
190.059,-191.849,-6.424
189.825,-192.116,-6.424
189.525,-192.277,-6.424
189.434,-192.300,-6.424
189.757,181.178,-6.424
190.054,181.804,-6.424
190.272,182.298,-6.424
190.444,182.489,-6.424
190.888,182.155,-6.424
190.689,181.639,-6.622
191.581,181.370,-6.622
-190.689,181.639,-6.622
-190.247,181.971,-6.622
-190.075,181.778,-6.622
-189.857,181.282,-6.622
-189.560,180.655,-6.622
-189.236,179.840,-6.622
-189.558,-192.029,-6.622
-189.807,-191.786,-6.622
-189.985,-191.479,-6.622
-190.045,-191.145,-6.622
-189.977,-190.759,-6.622
-189.827,-190.291,-6.622
-189.218,-190.158,-6.622
189.944,-190.647,-6.622
190.039,-191.052,-6.622
190.013,-191.396,-6.622
189.861,-191.711,-6.622
189.627,-191.976,-6.622
189.327,-192.137,-6.622
189.236,-192.160,-6.622
189.560,180.655,-6.622
189.857,181.282,-6.622
190.075,181.778,-6.622
190.247,181.971,-6.622
190.689,181.639,-6.622
190.490,181.123,-6.820
191.383,180.852,-6.820
-190.490,181.123,-6.820
-190.049,181.452,-6.820
-189.878,181.256,-6.820
-189.660,180.758,-6.820
-189.363,180.130,-6.820
-189.038,178.980,-6.820
-189.360,-191.889,-6.820
-189.609,-191.647,-6.820
-189.786,-191.340,-6.820
-189.846,-191.006,-6.820
-189.777,-190.620,-6.820
-189.627,-190.153,-6.820
-189.418,-190.019,-6.820
189.744,-190.509,-6.820
189.839,-190.914,-6.820
189.814,-191.258,-6.820
189.662,-191.572,-6.820
189.429,-191.837,-6.820
189.129,-191.997,-6.820
189.038,-192.020,-6.820
189.363,180.130,-6.820
189.660,180.758,-6.820
189.878,181.256,-6.820
190.049,181.452,-6.820
190.490,181.123,-6.820
190.290,180.604,-7.019
191.184,180.333,-7.019
-190.290,180.604,-7.019
-189.852,180.932,-7.019
-189.681,180.733,-7.019
-189.463,180.234,-7.019
-189.167,179.604,-7.019
-188.839,178.120,-7.019
-189.162,-191.750,-7.019
-189.410,-191.508,-7.019
-189.588,-191.202,-7.019
-189.647,-190.868,-7.019
-189.578,-190.482,-7.019
-189.427,-190.014,-7.019
-188.618,-189.880,-7.019
189.545,-190.370,-7.019
189.640,-190.776,-7.019
189.616,-191.119,-7.019
189.464,-191.433,-7.019
189.231,-191.698,-7.019
188.931,-191.857,-7.019
188.839,-191.880,-7.019
189.167,179.604,-7.019
189.463,180.234,-7.019
189.681,180.733,-7.019
189.852,180.932,-7.019
190.290,180.604,-7.019
190.091,180.085,-7.217
190.985,179.814,-7.217
-190.091,180.085,-7.217
-189.655,180.411,-7.217
-189.484,180.209,-7.217
-189.266,179.708,-7.217
-188.970,179.078,-7.217
-188.641,178.260,-7.217
-188.964,-191.610,-7.217
-189.212,-191.369,-7.217
-189.389,-191.063,-7.217
-189.447,-190.730,-7.217
-189.378,-190.343,-7.217
-189.227,-189.875,-7.217
-188.818,-189.741,-7.217
189.345,-190.232,-7.217
189.440,-190.637,-7.217
189.417,-190.981,-7.217
189.266,-191.294,-7.217
189.033,-191.558,-7.217
188.732,-191.717,-7.217
188.641,-191.740,-7.217
188.970,179.078,-7.217
189.266,179.708,-7.217
189.484,180.209,-7.217
189.655,180.411,-7.217
190.091,180.085,-7.217
189.891,179.565,-7.415
190.786,179.293,-7.415
-189.891,179.565,-7.415
-189.457,179.888,-7.415
-189.287,179.684,-7.415
-189.070,179.182,-7.415
-188.774,178.549,-7.415
-188.443,177.400,-7.415
-188.766,-191.470,-7.415
-189.014,-191.230,-7.415
-189.190,-190.925,-7.415
-189.248,-190.591,-7.415
-189.178,-190.205,-7.415
-189.027,-189.736,-7.415
-188.018,-189.602,-7.415
189.145,-190.093,-7.415
189.241,-190.499,-7.415
189.218,-190.842,-7.415
189.067,-191.156,-7.415
188.835,-191.419,-7.415
188.534,-191.577,-7.415
188.443,-191.600,-7.415
188.774,178.549,-7.415
189.070,179.182,-7.415
189.287,179.684,-7.415
189.457,179.888,-7.415
189.891,179.565,-7.415
189.692,179.043,-7.613
190.588,178.770,-7.613
-189.692,179.043,-7.613
-189.260,179.365,-7.613
-189.090,179.158,-7.613
-188.873,178.654,-7.613
-188.577,178.020,-7.613
-188.245,176.540,-7.613
-188.567,-191.331,-7.613
-188.816,-191.091,-7.613
-188.992,-190.786,-7.613
-189.049,-190.453,-7.613
-188.979,-190.066,-7.613
-188.827,-189.598,-7.613
-188.218,-189.463,-7.613
188.945,-189.955,-7.613
189.042,-190.360,-7.613
189.019,-190.704,-7.613
188.869,-191.017,-7.613
188.637,-191.279,-7.613
188.336,-191.437,-7.613
188.245,-191.460,-7.613
188.577,178.020,-7.613
188.873,178.654,-7.613
189.090,179.158,-7.613
189.260,179.365,-7.613
189.692,179.043,-7.613
189.493,178.520,-7.812
190.389,178.247,-7.812
-189.493,178.520,-7.812
-189.062,178.840,-7.812
-188.893,178.631,-7.812
-188.676,178.124,-7.812
-188.381,177.490,-7.812
-188.046,176.680,-7.812
-188.369,-191.191,-7.812
-188.618,-190.952,-7.812
-188.793,-190.648,-7.812
-188.850,-190.315,-7.812
-188.779,-189.928,-7.812
-188.627,-189.459,-7.812
-188.418,-189.325,-7.812
188.745,-189.816,-7.812
188.842,-190.222,-7.812
188.820,-190.566,-7.812
188.671,-190.878,-7.812
188.439,-191.140,-7.812
188.138,-191.297,-7.812
188.046,-191.320,-7.812
188.381,177.490,-7.812
188.676,178.124,-7.812
188.893,178.631,-7.812
189.062,178.840,-7.812
189.493,178.520,-7.812
